CountryCodeYear,CountryCode,Conference,Year,Delegates0,Location,LocationCCode,Polity2,TotalC02Emis,CO2PerCap,Population,RegQual,AOSISMembers,EU,TourNumArrivals,GDPpercap,DistanceCCodes,distance,OPECDummy,logpop,logCO2Tot,logCO2percap,logtourarriv,logGDPpercap,ExecIdeology,NoExec,RightExec,LeftExec,UNSC,G20,EnvMinistry,EnvRecipient,EnvDonor,biodiversity,GEFCouncil,envcpia,TotalGDP,IO,EnvTreaty,logGDP,logbiodiversity,logBilaterialAidRecip,logBilaterialAidDonor,envcpia.2,WBEB,HostDummy,Annex1Dummy,CDMDonor,CDMHost,CDMDonorNum,CDMHostNum,GEFFunds,GEFFundsDummy,Annex1Host,NatDiaster,FoodProd,logNatDiaster,GEFDon,logGEFDon
BIH2011,BIH,COP17,2011,6,Durban,ZAF,,6476,1.69,3839322,-0.037694413,0,0,392000,4771.269282,BIHZAF,8659.077,0,6.584254537,3.81130684,0.228143608,5.593286067,3.678633928,,,,,1,0,,1582517.762,,0.375165448,0,3.5,18318439121,50,,10.26288847,-0.425777166,6.199348593,,7,0,,0,0,0,0,0,0,0,0,0,-0.0005364,0,0,0
BIH2012,BIH,COP18,2012,12,Doha,QAT,,,6.101280083,3833916,-0.064014614,0,0,439000,4409.59212,BIHQAT,3635.398,0,6.583642593,,-3,5.64246452,3.64439842,,,,,0,0,,354281.9487,,0.375165448,0,3.5,16906005781,50,,10.22804101,-0.425777166,5.549349025,,7,0,,0,0,1,0,2,6053777,1,1,0,-0.101799,0,0,0
BIH2013,BIH,COP19,2013,11,Warsaw,POL,,,6.080813337,3604999,-0.083002314,0,0,529000,4661.764245,BIHPOL,952.2305,0,6.556905149,,-3,5.723455672,3.668550307,0,,,,0,0,,1142861.918,,0.375165448,1,3.5,17851326454,50,,10.25167049,-0.425777166,6.057993761,,7,0,,0,0,0,0,0,136364,1,1,0,0.144783,0,0,0
BIH2014,BIH,COP20,2014,0,Lima,PER,,,6.234719162,3566002,-0.089865811,0,0,536000,4796.208233,BIHPER,11383.25,0,6.552181582,,-3,5.72916479,3.68089803,0,,,,0,0,,,,0.375165448,0,,18344278253,,,10.26350063,-0.425777166,,,,0,,0,0,1,0,1,2290000,1,0,0,-0.1515403,0,,
BWA1995,BWA,COP1,1995,2,Berlin,DEU,7,961,0.61,1583453,,0,0,521000,2987.521376,BWADEU,8683.136,0,6.199605177,2.982723388,-0.21395879,5.716837723,3.475311021,Right,0,1,0,1,0,0,,,1.449346709,0,,4730599685,39,22,9.674916199,0.161172289,,,,1,,0,0,0,0,0,350000,1,1,0,0.1662478,0,0,0
BWA1996,BWA,COP2,1996,4,Geneva,CHE,7,856,0.53,1620989,0.757555544,0,0,512000,2990.617271,BWACHE,8193.798,0,6.209780068,2.932473765,-0.274905479,5.709269961,3.475760837,Right,0,1,0,1,0,0,,,1.449346709,0,,4847757699,36,23,9.685540905,0.161172289,,,,1,,0,0,0,0,0,0,0,1,0,-0.0688505,0,0,0
BWA1997,BWA,COP3,1997,4,Kyoto,JPN,8,876,0.53,1657349,,0,0,607000,3029.093554,BWAJPN,13671.53,0,6.219413971,2.942504106,-0.274905479,5.783188691,3.481312687,Right,0,1,0,0,0,0,191776.1875,,1.449346709,0,,5020265173,36,25,9.700726657,0.161172289,5.282794681,,,1,,0,0,0,0,0,0,0,1,0,-0.0748839,0,0,0
BWA1998,BWA,COP4,1998,4,Buenos Aires,ARG,8,1045,0.62,1692148,0.702901006,0,0,750000,2831.006218,BWAARG,8001.549,0,6.228438345,3.01911629,-0.2069084,5.875061263,3.451940823,Right,0,1,0,0,0,0,168386.8457,,1.449346709,0,,4790481509,36,28,9.680379168,0.161172289,5.226308162,,,0,,0,0,0,0,0,0,0,0,0,-0.0357485,0,0,0
BWA1999,BWA,COP5,1999,3,Bonn,DEU,8,967,0.56,1724924,,0,0,843000,3179.423007,BWADEU,8683.136,0,6.236769965,2.985426474,-0.251037139,5.925827575,3.502348313,Right,0,1,0,0,0,0,,,1.449346709,0,,5484263050,37,29,9.739118277,0.161172289,,,,0,,0,0,0,0,0,0,0,1,0,-0.1229415,0,0,0
BWA2000,BWA,COP6,2000,5,The Hague,NLD,8,1166,0.66,1755375,0.64449054,0,0,1104000,3297.478686,BWANLD,8821.605,0,6.244369909,3.06669855,-0.179798541,6.042969073,3.518181997,Right,0,1,0,0,0,0,30146.89063,,1.449346709,0,,5788311649,39,29,9.762551906,0.161172289,4.479242525,,,0,,0,0,0,0,0,0,0,1,0,0.0932593,0,0,0
BWA2001,BWA,COP7,2001,4,Marrakesh,MAR,8,1182,0.66,1783349,,0,0,1193000,3078.279629,BWAMAR,7402.954,0,6.251236343,3.072617477,-0.179798541,6.076640444,3.488308068,Right,0,1,0,0,0,0,104937.0522,,1.449346709,1,,5489646898,38,29,9.739544411,0.161172289,5.02092886,,,0,,0,0,0,0,0,359000,1,0,0,0.0802655,0,0,0
BWA2002,BWA,COP8,2002,3,New Delhi,IND,8,1223,0.68,1808976,0.77271533,0,0,1274000,3006.59407,BWAIND,8087.728,0,6.257432805,3.087426457,-0.166852888,6.105169428,3.478074797,Right,0,1,0,0,0,0,10636468.18,,1.449346709,0,,5438856514,37,31,9.735507602,0.161172289,7.026797445,,,0,,0,0,0,0,0,0,0,0,0,-0.0633378,0,0,0
BWA2003,BWA,COP9,2003,0,Milan,ITA,8,1163,0.64,1832602,0.791470528,0,0,1406000,4098.838022,BWAITA,7543.876,0,6.263068156,3.065579715,-0.19314197,6.147985321,3.612660756,Right,0,1,0,0,0,0,5842.089355,,1.449346709,0,,7511538757,39,31,9.875728912,0.161172289,3.766568195,,,0,,0,0,0,0,0,100000,1,1,0,0.0294042,0,0,0
BWA2004,BWA,COP10,2004,0,Buenos,ARG,8,1194,0.64,1854739,0.663975,0,0,1523000,4829.516054,BWAARG,8001.549,0,6.268282804,3.077004327,-0.19314197,6.182699903,3.683903614,Right,0,1,0,0,0,0,13783.18555,,1.449346709,0,,8957491776,39,33,9.952186418,0.161172289,4.139349603,,,0,,0,0,0,0,0,3761000,1,0,0,0.0703344,0,0,0
BWA2005,BWA,COP11,2005,6,Montreal,CAN,8,1259,0.67,1875805,0.67308867,0,0,1474000,5294.379479,BWACAN,13081.88,0,6.273187689,3.10002573,-0.17327748,6.168497484,3.723815066,Right,0,1,0,0,0,0,45406.37012,,1.449346709,0,,9931223498,39,33,9.997002756,0.161172289,4.657116785,,,0,,0,0,0,0,0,1227630,1,1,0,0.0079122,0,0,0
BWA2006,BWA,COP12,2006,11,irobe,KEN,8,1267,0.67,1895944,0.496009976,0,0,1426000,5321.440455,BWAKEN,2863.55,0,6.277825506,3.102776615,-0.17327748,6.154119526,3.726029207,Right,0,1,0,0,0,0,350475.9639,,1.449346709,0,,10089153103,39,33,10.00385471,0.161172289,5.544658239,,,0,,0,0,0,0,0,4275255,1,0,0,-0.0375395,0,0,0
BWA2007,BWA,COP13,2007,14,Bali,IDN,8,1282,0.67,1915187,0.437113971,0,0,1736000,5711.746359,BWAIDN,8807.14,0,6.282211185,3.107888025,-0.17327748,6.239549721,3.756768914,Right,0,1,0,0,0,0,320370.5781,,1.449346709,0,,10939062374,41,,10.0389801,0.161172289,5.505652625,,,0,,0,0,0,0,0,5820000,1,0,0,0.0202498,0,0,0
BWA2008,BWA,COP14,2008,7,Pozn,POL,8,1358,0.7,1933719,0.484112561,0,0,2101000,5660.107222,BWAPOL,8583.423,0,6.286393364,3.13289977,-0.154281982,6.322426052,3.752824658,Right,0,1,0,0,0,0,640117.9663,,1.449346709,0,,10945056878,43,,10.03921802,0.161172289,5.806260017,,,0,,0,0,0,0,0,1000000,1,1,0,0.0845275,0,0,0
BWA2009,BWA,COP15,2009,25,Copenhagen,DNK,8,1200,0.61,1951715,0.484439999,0,0,2103000,5260.557201,BWADNK,9039.496,0,6.2904164,3.079181246,-0.21395879,6.322839273,3.721031747,Right,0,1,0,0,0,,461120.3086,,1.449346709,0,,10267108398,42,,10.01144815,0.161172289,5.66381425,,,0,,0,0,0,0,0,1000000,1,1,0,0.0509062,0,0,0
BWA2010,BWA,COP16,2010,8,Cancun,MEX,8,1427,0.72,1969341,0.456155002,0,0,2145000,6492.8675,BWAMEX,14375.19,0,6.294320923,3.154423973,-0.142064735,6.331427297,3.81243654,Right,0,1,0,0,0,,57844266.32,,1.449346709,0,,12786670175,42,,10.10675746,0.161172289,7.762260317,,,0,,0,0,0,0,0,1363000,1,0,0,0.0906525,0,0,0
BWA2011,BWA,COP17,2011,61,Durban,ZAF,8,1324,0.67,1986701,0.500329435,0,0,,7893.957183,BWAZAF,1250.909,0,6.29813251,3.121887985,-0.17327748,,3.897294766,Right,0,1,0,0,0,,328262.7944,,1.449346709,0,,15682932628,41,,10.19542728,0.161172289,5.516221662,,,0,,0,0,0,0,0,0,0,0,0,0.1419702,0,0,0
BWA2012,BWA,COP18,2012,19,Doha,QAT,8,,2.025409285,2003910,0.693962395,0,0,,7381.763741,BWAQAT,6210.736,0,6.301878213,,-3,,3.868160141,Right,0,1,0,0,0,,913380.782,,1.449346709,0,,14792390177,42,,10.17003835,0.161172289,5.96065187,,,0,,0,0,0,0,0,5090892,1,1,0,-0.1146059,0,0,0
BWA2013,BWA,COP19,2013,12,Warsaw,POL,,,2.456718254,2128507,0.65586108,0,0,,7411.301131,BWAPOL,8583.423,0,6.328075083,,-3,,3.86989446,1,0,1,0,0,0,,1290220.751,,1.449346709,0,,14979306814,42,,10.17549172,0.161172289,6.110664023,,,0,,0,0,0,0,0,0,0,1,0,-0.0067906,0,0,0
BWA2014,BWA,COP20,2014,13,Lima,PER,,,3.243287637,2168573,0.585061193,0,0,1966000,7757.025363,BWAPER,10729.36,0,6.336174046,,-3,6.293583513,3.889695211,1,0,1,0,0,0,,,,1.449346709,0,,15813371063,,,10.19902446,0.161172289,,,,0,,0,0,0,0,0,2632300,1,0,0,-0.1514134,0,,
BRA1995,BRA,COP1,1995,9,Berlin,DEU,8,70452,0.44,161890816,,0,0,1991000,4853.097817,BRADEU,9847.663,0,8.209222212,4.847893326,-0.355561411,6.29907126,3.686019045,Left,0,0,1,0,1,1,0,,100,0,,7.86E+11,58,66,11.89524128,2,0,,,1,,0,0,0,0,0,0,0,1,0,0.0674415,0,0,0
BRA1996,BRA,COP2,1996,9,Geneva,CHE,8,77661,0.47,164392423,0.411976814,0,0,2666000,5191.870242,BRACHE,9534.491,0,8.215881797,4.890202978,-0.326979093,6.425860145,3.71532383,Left,0,0,1,0,1,1,10660517.16,,100,0,,8.54E+11,59,67,11.93120556,2,7.027778273,,,1,,0,0,0,0,0,5250000,1,1,0,-0.0046911,0,0,0
BRA1997,BRA,COP3,1997,14,Kyoto,JPN,8,81960,0.49,166925457,,0,0,2850000,5309.7762,BRAJPN,18549.61,0,8.222522574,4.91360195,-0.308918508,6.45484486,3.725076217,Left,0,0,1,0,1,1,9075060.875,,100,0,,8.86E+11,59,72,11.94759888,2,6.957849547,,,1,,0,0,0,0,0,942500,1,1,0,0.0465269,0,0,0
BRA1998,BRA,COP4,1998,33,Buenos Aires,ARG,8,85162,0.5,169472347,0.403593183,0,0,4818000,5114.947194,BRAARG,1691.067,0,8.229098844,4.930245852,-0.300162274,6.682866796,3.708841154,Left,0,0,1,1,1,1,7101750.746,,100,0,,8.67E+11,61,77,11.93793995,2,6.851365426,,,1,,0,0,0,0,0,20000000,1,0,10012000,0.0123744,7.000520884,0,0
BRA1999,BRA,COP5,1999,30,Bonn,DEU,8,87312,0.51,172006362,,0,0,5107000,3499.254596,BRADEU,9847.663,0,8.23554451,4.941073936,-0.2915791,6.708165858,3.543975542,Left,0,0,1,1,1,1,1711717.566,,100,0,,6.02E+11,61,79,11.77952001,2,6.233432108,,,1,,0,0,0,0,0,11386000,1,1,0,0.0718584,0,5400200,6.732409845
BRA2000,BRA,COP6,2000,65,The Hague,NLD,8,89442,0.51,174504898,0.367499709,0,0,5313000,3766.176118,BRANLD,9810.82,0,8.241807621,4.951541502,-0.2915791,6.725339816,3.575900625,Left,0,0,1,0,1,1,1405867.676,,100,0,,6.57E+11,58,80,11.81770813,2,6.147944446,,,1,,0,0,0,0,0,49952050,1,1,0,0.023283,0,0,0
BRA2001,BRA,COP7,2001,40,Marrakesh,MAR,8,92019,0.52,176968205,,0,0,4773000,3162.216923,BRAMAR,7665.229,0,8.247895246,4.963877509,-0.283162277,6.678791434,3.499991659,Left,0,0,1,0,1,1,12433781.11,,100,0,,5.60E+11,59,80,11.74788702,2,7.094603218,,,1,,0,0,0,0,0,750000,1,0,1000000,0.0566163,6.000000434,0,0
BRA2002,BRA,COP8,2002,30,New Delhi,IND,8,90610,0.51,179393768,0.286738694,0,0,3785000,2836.106865,BRAIND,14441.49,0,8.253807352,4.95717613,-0.2915791,6.578065884,3.452722591,Left,0,0,1,0,1,1,21943691.46,,100,1,,5.09E+11,57,80,11.70653003,2,7.341309688,,,1,,0,0,0,0,0,8000000,1,0,0,0.0610075,0,5290760,6.723518061
BRA2003,BRA,COP9,2003,55,Milan,ITA,8,87707,0.48,181752951,0.313234627,0,0,4133000,3075.649923,BRAITA,9482.516,0,8.259481471,4.943034256,-0.317854924,6.616265405,3.487936902,Left,0,0,1,0,1,1,13846182.16,,100,0,,5.59E+11,58,81,11.74741802,2,7.141330041,,,1,,0,0,0,0,0,6071910,1,1,0,0.0852666,0,0,0
BRA2004,BRA,COP10,2004,207,Buenos,ARG,8,92126,0.5,184010283,0.054642145,0,0,4794000,3639.159313,BRAARG,1691.067,0,8.264842093,4.964382215,-0.300162274,6.68069803,3.561001068,Left,0,0,1,1,1,1,15667458.99,,100,0,,6.70E+11,61,83,11.82584333,2,7.194998567,,,1,,0,0,1,0,1,6997510,1,0,0,0.0337105,0,0,0
BRA2005,BRA,COP11,2005,139,Montreal,CAN,8,94712,0.51,186142403,0.041074272,0,0,5358000,4792.604067,BRACAN,8191.353,0,8.269845316,4.976405008,-0.2915791,6.729002709,3.680571552,Left,0,0,1,1,1,1,16586809.87,,100,0,,8.92E+11,61,83,11.95041695,2,7.219762866,,,1,,0,0,1,0,4,20684900,1,1,0,0.0199151,0,0,0
BRA2006,BRA,COP12,2006,116,irobe,KEN,8,94810,0.5,188134315,-0.03350763,0,0,5017000,5888.285507,BRAKEN,9292.935,0,8.274468016,4.976854147,-0.300162274,6.700444101,3.76998886,Left,0,0,1,0,1,1,23385897.55,,100,0,,1.11E+12,61,83,12.04445744,2,7.368954043,,,1,,0,1,1,0,83,39568734,1,0,0,0.0372262,0,0,0
BRA2007,BRA,COP13,2007,193,Bali,IDN,8,99049,0.52,189996976,-0.023290519,0,0,5026000,7347.316606,BRAIDN,15644.48,0,8.278746689,4.995850095,-0.283162277,6.701222484,3.866128755,Left,0,0,1,0,1,1,25314125.17,,100,1,,1.40E+12,65,,12.14487609,2,7.403362923,,,1,,0,0,1,0,25,31278013,1,0,1000000,0.0721602,6.000000434,0,0
BRA2008,BRA,COP14,2008,162,Pozn,POL,8,105720,0.55,191765567,0.06518212,0,0,5050000,8836.913954,BRAPOL,10668.76,0,8.282770629,5.024157154,-0.258848401,6.703291378,3.946300626,Left,0,0,1,0,1,1,26550067.23,,100,1,,1.69E+12,68,,12.22907233,2,7.424065625,,,1,,0,0,1,0,35,21544488,1,1,0,0.0505538,0,0,0
BRA2009,BRA,COP15,2009,566,Copenhagen,DNK,8,100122,0.52,193490922,0.10953667,0,0,4802000,8602.795967,BRADNK,10431.67,0,8.286660594,5.000529516,-0.283162277,6.681422156,3.934639623,Left,0,0,1,0,1,,29508110.09,,100,1,,1.66E+12,70,,12.22129945,2,7.469941395,,,1,,0,0,1,0,18,27772727,1,1,0,0.0023975,0,0,0
BRA2010,BRA,COP16,2010,535,Cancun,MEX,8,114468,0.59,195210154,0.164491162,0,0,5161000,11318.05736,BRAMEX,7439.636,0,8.290502404,5.058684095,-0.228412519,6.712733859,4.053771891,Left,0,0,1,1,1,,26840557.73,,100,1,,2.21E+12,72,,12.34427435,2,7.428791536,,,1,,0,0,1,0,20,25837273,1,0,62000,0.0588722,4.792398694,3130432,6.495604274
BRA2011,BRA,COP17,2011,224,Durban,ZAF,8,119829,0.61,196935134,0.177127451,0,0,5433000,13279.44852,BRAZAF,6355.119,0,8.294323203,5.078561935,-0.21395879,6.735039705,4.12318004,Left,0,0,1,1,1,,74476398.3,,100,1,,2.62E+12,72,,12.41750325,2,7.872018666,,,1,,0,0,1,0,14,0,0,0,0,0.0390625,0,3185896.35,6.503231642
BRA2012,BRA,COP18,2012,118,Doha,QAT,8,,2.343570115,198656019,0.091124907,0,0,5677000,12147.50162,BRAQAT,11880.21,0,8.298101728,,-3,6.754118894,4.084486966,Left,0,0,1,0,1,,29283290.72,,100,0,,2.41E+12,74,,12.38258792,2,7.466619879,,,1,,0,0,1,0,100,89877274,1,1,4000000,-0.0144506,6.6020601,0,0
BRA2013,BRA,COP19,2013,42,Warsaw,POL,8,,2.488417184,202408632,0.065406553,0,0,5813000,11938.86763,BRAPOL,10668.76,0,8.30622903,,-3,6.764400323,4.076963137,3,0,0,1,0,1,,82279372.6,,100,0,,2.39E+12,75,,12.37877752,2,7.915290971,,,1,,0,0,1,0,23,23348354,1,1,0,0.0723758,0,8110264.5,6.909035018
BRA2014,BRA,COP20,2014,286,Lima,PER,8,,2.594388285,204213133,-0.078197271,0,0,6430000,11612.5108,BRAPER,3455.375,0,8.310083668,,-3,6.808210973,4.064926131,3,0,0,1,0,1,,,,100,0,,2.35E+12,,,12.37035022,2,,,,1,,0,0,1,0,12,3930155,1,0,27000000,-0.0122972,7.43136378,,
BRN1995,BRN,COP1,1995,0,Berlin,DEU,,1390,4.8,295003,,0,0,,16047.36235,BRNDEU,10811.99,0,5.469826433,3.1430148,0.681331706,,4.205403659,,,,,0,0,0,,,0.113876186,0,,4734020037,24,20,9.675230092,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,0.0273747,0,0,0
BRN1996,BRN,COP2,1996,0,Geneva,CHE,,1410,4.75,302511,1.530160666,0,0,,16910.46883,BRNCHE,10925.83,0,5.480741171,3.149219113,0.67678503,,4.228155648,,,,,0,0,0,,,0.113876186,0,,5115602837,26,23,9.70889682,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,-0.1362729,0,0,0
BRN1997,BRN,COP3,1997,0,Kyoto,JPN,,1462,4.8,309904,,0,0,,16770.78377,BRNJPN,4260.378,0,5.491227182,3.164947373,0.681331706,,4.22455336,,,,,0,0,0,,,0.113876186,0,,5197332974,27,24,9.715780541,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,0.2449164,0,0,0
BRN1998,BRN,COP4,1998,0,Buenos Aires,ARG,,1519,4.87,317214,0.87180227,0,0,,12771.0228,BRRG,16656.76,0,5.501352346,3.181557774,0.68761813,,4.10622568,,,,,0,0,0,,,0.113876186,0,,4051147228,27,24,9.607578027,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,0.1406362,0,0,0
BRN1999,BRN,COP5,1999,0,Bonn,DEU,,1154,3.61,324501,,0,0,,14175.61117,BRNDEU,10811.99,0,5.511216039,3.062205809,0.557627488,,4.151541792,,,,,0,0,0,,,0.113876186,0,,4600000000,29,24,9.662757832,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,0.2289653,0,0,0
BRN2000,BRN,COP6,2000,0,The Hague,NLD,,1665,5.09,331801,0.936609745,0,0,,18086.60404,BRNNLD,10917.29,0,5.520877691,3.221414238,0.706803097,,4.257357031,,,,,0,0,0,,,0.113876186,0,,6001153306,29,24,9.778234721,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,0.1243606,0,0,0
BRN2001,BRN,COP7,2001,0,Marrakesh,MAR,,1569,4.69,339114,,0,0,,16516.83677,BRNMAR,12552.03,0,5.53034572,3.195622944,0.671265433,,4.217926877,,,,,0,0,0,,,0.113876186,0,,5601090584,30,24,9.748272596,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,0.1396222,0,0,0
BRN2002,BRN,COP8,2002,0,New Delhi,IND,,1324,3.88,346407,1.064223528,0,0,,16868.39212,BRNIND,4773.091,0,5.539586659,3.121887985,0.588943643,,4.227073688,,,,,0,0,0,,,0.113876186,0,,5843329108,28,25,9.766660347,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,0.1081762,0,0,0
BRN2003,BRN,COP9,2003,0,Milan,ITA,,1330,3.81,353649,0.998453379,0,0,,18541.92458,BRNITA,10673.06,0,5.548572434,3.123851641,0.581038949,,4.26815481,,,,,0,0,0,,,0.113876186,0,,6557333085,28,26,9.816727245,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,-0.0203013,0,0,0
BRN2004,BRN,COP10,2004,0,Buenos,ARG,,1322,3.71,360797,1.189539552,0,0,119000,21819.28679,BRRG,16656.76,0,5.557262918,3.121231455,0.569490954,5.075546961,4.338840551,,,,,0,0,0,,,0.113876186,0,,7872333215,27,26,9.896103468,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,-0.0254836,0,0,0
BRN2005,BRN,COP11,2005,0,Montreal,CAN,,1260,3.47,367815,0.926201344,0,0,126000,25913.61735,BRNCAN,14437.83,0,5.565629436,3.100370545,0.540454614,5.100370545,4.413528042,,,,,0,0,0,,,0.113876186,0,,9531417164,27,26,9.979157478,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,-0.313365,0,0,0
BRN2006,BRN,COP12,2006,0,irobe,KEN,,1165,3.15,374697,0.943991184,0,0,158000,30612.63471,BRNKEN,8714.021,0,5.573680216,3.066325925,0.498448403,5.198657087,4.485900709,,,,,0,0,0,,,0.113876186,0,,11470462389,29,26,10.05958093,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,0.4881587,0,0,0
BRN2007,BRN,COP13,2007,16,Bali,IDN,,2469,6.47,381440,0.991997242,0,0,179000,32109.06217,BRNIDN,1533.213,0,5.581426234,3.39252109,0.8109714,5.252853031,4.506627621,,,,,0,0,0,,,0.113876186,0,,12247680676,33,,10.08805385,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,0.0474339,0,0,0
BRN2008,BRN,COP14,2008,3,Pozn,POL,,2735,7.05,388017,0.807163358,0,0,226000,37094.86331,BRNPOL,9852.365,0,5.588850754,3.436957331,0.848250715,5.354108439,4.569313775,,,,,0,0,0,,,0.113876186,0,,14393437576,35,,10.15816453,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,0.0307956,0,0,0
BRN2009,BRN,COP15,2009,12,Copenhagen,DNK,,2338,5.93,394400,1.10393846,0,0,157000,27212.45696,BRNDNK,10332.66,0,5.595936906,3.368844507,0.773127924,5.195899652,4.434767755,,,,,0,0,,,,0.113876186,0,,10732593024,36,,10.03070466,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,0.0037742,0,0,0
BRN2010,BRN,COP16,2010,12,Cancun,MEX,,2346,5.86,400569,1.123487592,0,0,214000,30882.39515,BRNMEX,15417.07,0,5.602677336,3.370328008,0.767971721,5.330413773,4.489710976,,,,,0,0,,,,0.113876186,0,,12370530144,36,,10.09238831,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,0.0480976,0,0,0
BRN2011,BRN,COP17,2011,9,Durban,ZAF,,2657,6.54,406512,1.176046729,0,0,242000,41059.94516,BRNZAF,10922.83,0,5.60907337,3.424391554,0.815644149,5.383815366,4.613418365,,,,,0,0,,,,0.113876186,0,,16691360425,35,,10.22249174,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,0.0717511,0,0,0
BRN2012,BRN,COP18,2012,12,Doha,QAT,,,24.18076388,412238,1.158177614,0,0,209000,41126.61273,BRNQAT,7113.771,0,5.615148022,,-3,5.320146286,4.614122942,,,,,0,0,,,,0.113876186,0,,16953952578,38,,10.22927096,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,0.0300198,0,0,0
BRN2013,BRN,COP19,2013,10,Warsaw,POL,,,19.23359197,405716,1.097312808,0,0,225000,38563.3145,BRNPOL,9852.365,0,5.608222135,,-3,5.352182518,4.586174354,0,,,,0,0,,,,0.113876186,0,,16111135786,38,,10.20712616,-0.943567087,,,,0,,0,0,0,0,0,0,0,1,0,0.0817823,0,0,0
BRN2014,BRN,COP20,2014,12,Lima,PER,,,22.12470124,411704,0.98512876,0,0,201000,40776.3478,BRNPER,18490.1,0,5.614585087,,-3,5.303196057,4.610408325,0,,,,0,0,,,,0.113876186,0,,17256754269,,,10.23695911,-0.943567087,,,,0,,0,0,0,0,0,0,0,0,0,-0.0653157,0,,
BGR1995,BGR,COP1,1995,0,Berlin,DEU,8,15818,1.89,8406067,,0,0,3466000,1554.7218,BGRDEU,1571.797,0,6.924592847,4.199151571,0.276691529,6.539828558,3.191652688,,,,,0,0,1,,,0.865819958,0,,13069095618,45,78,10.11624554,-0.062572407,,,,0,,1,0,0,0,0,10500000,1,1,0,0.1080236,0,0,0
BGR1996,BGR,COP2,1996,3,Geneva,CHE,8,15424,1.86,8362826,-0.115452446,0,0,2795000,1208.952168,BGRCHE,1337.572,0,6.922353061,4.188197017,0.269746373,6.446381812,3.082409118,,,,,0,0,1,,,0.865819958,0,,10110256626,49,84,10.00476218,-0.062572407,,,,0,,1,0,0,0,0,0,0,1,0,-0.191236,0,0,0
BGR1997,BGR,COP3,1997,3,Kyoto,JPN,8,14076,1.72,8312068,,0,0,2980000,1346.936796,BGRJPN,9191.48,0,6.919709087,4.148479258,0.23578087,6.474216264,3.129347217,Right,0,1,0,0,0,1,,,0.865819958,0,,11195830237,50,84,10.0490563,-0.062572407,,,,0,,1,0,0,0,0,2595500,1,1,0,0.0478768,0,0,0
BGR1998,BGR,COP4,1998,2,Buenos Aires,ARG,8,13362,1.64,8256786,0.081622928,0,0,2667000,1772.034207,BGRARG,11954.84,0,6.916811029,4.125871467,0.215108581,6.426023016,3.248472101,Right,0,1,0,0,0,1,,,0.865819958,0,,14631307233,51,89,10.16528313,-0.062572407,,,,0,,1,0,0,0,0,0,0,0,0,-0.0041356,0,0,0
BGR1999,BGR,COP5,1999,4,Bonn,DEU,8,11994,1.49,8210624,,0,0,2472000,1663.676702,BGRDEU,1571.797,0,6.914376164,4.078964045,0.173477643,6.393048466,3.221068935,Right,0,1,0,0,0,1,,,0.865819958,0,,13659823860,56,96,10.1354451,-0.062572407,,,,0,,1,0,0,0,0,154706,1,1,0,0.0248923,0,0,0
BGR2000,BGR,COP6,2000,2,The Hague,NLD,8,11871,1.48,8170172,0.204995036,0,0,2785000,1634.424653,BGRNLD,1745.082,0,6.912231199,4.074487305,0.170555059,6.4448252,3.213364904,Right,0,1,0,0,0,1,,,0.865819958,0,,13353530538,55,99,10.1255961,-0.062572407,,,,0,,1,0,0,0,0,0,0,1,167,-0.0614138,2.225309282,0,0
BGR2001,BGR,COP7,2001,2,Marrakesh,MAR,9,12668,1.59,8020282,,0,0,3186000,1783.454845,BGRMAR,2783.637,0,6.904189639,4.102708055,0.20167018,6.503245771,3.251262118,Right,0,1,0,0,0,1,,,0.865819958,0,,14303810795,56,100,10.15545176,-0.062572407,,,,0,,1,0,0,0,0,8100000,1,0,0,0.0009646,0,0,0
BGR2002,BGR,COP8,2002,5,New Delhi,IND,9,12172,1.54,7868468,0.554885268,0,0,3433000,2077.063986,BGRIND,5029.554,0,6.895890183,4.085361944,0.187802639,6.535673803,3.317449876,,,,,1,0,1,,,0.865819958,0,,16343311507,56,100,10.21334006,-0.062572407,,,,0,,1,0,0,0,0,407879,1,0,0,-0.0889416,0,0,0
